País,Ano,Taxa_homicidios,Continente
Kiribati,1992,0.0,Oceania
Kiribati,1993,0.0,Oceania
Kiribati,1994,0.0,Oceania
Kiribati,1995,0.0,Oceania
Kiribati,1996,1.2072701,Oceania
Kiribati,1997,0.0,Oceania
Kiribati,1998,0.0,Oceania
Kiribati,1999,0.0,Oceania
Kiribati,2000,3.3774085,Oceania
Kiribati,2001,4.418376,Oceania
Kiribati,2008,6.73297,Oceania
Kiribati,2009,0.94343626,Oceania
Kiribati,2010,3.703875,Oceania
Kiribati,2011,10.011786,Oceania
Kiribati,2012,7.167335,Oceania
Kiribati,2023,,Oceania
South Korea,2023,,Ásia
Kosovo,2008,6.2660465,Outros
Kosovo,2009,4.061273,Outros
Kosovo,2010,5.9133205,Outros
Kosovo,2011,3.4457116,Outros
Kosovo,2012,4.968497,Outros
Kosovo,2013,2.270619,Outros
Kosovo,2014,3.0936956,Outros
Kosovo,2015,2.3875546,Outros
Kosovo,2016,2.1705317,Outros
Kosovo,2017,2.771897,Outros
Kosovo,2018,2.5731566,Outros
Kosovo,2019,1.4227626,Outros
Kosovo,2020,2.2146418,Outros
Kosovo,2021,1.9855477,Outros
Kosovo,2023,,Outros
Kuwait,1996,0.9393431,Ásia
Kuwait,2001,1.9581518,Ásia
Kuwait,2002,1.1233958,Ásia
Kuwait,2003,1.3799628,Ásia
Kuwait,2004,1.996767,Ásia
Kuwait,2005,1.8341212,Ásia
Kuwait,2006,1.9040293,Ásia
Kuwait,2007,2.3536272,Ásia
Kuwait,2008,1.4334587,Ásia
Kuwait,2009,1.7527857,Ásia
Kuwait,2010,2.0384886,Ásia
Kuwait,2011,1.8766948,Ásia
Kuwait,2012,1.7969383,Ásia
Kuwait,2017,1.1151775,Ásia
Kuwait,2018,0.85703975,Ásia
Kuwait,2019,0.3602711,Ásia
Kuwait,2020,0.25226784,Ásia
Kuwait,2023,,Ásia
Kyrgyzstan,2023,,Ásia
Laos,2023,,Ásia
Americas,2000,21.658314,Outros
Americas,2001,22.228083,Outros
Americas,2002,22.818933,Outros
Americas,2003,22.506159,Outros
Americas,2004,20.821957,Outros
Americas,2005,20.345945,Outros
Americas,2006,20.70958,Outros
Americas,2007,20.138634,Outros
Americas,2008,21.765419,Outros
Americas,2009,23.11902,Outros
Americas,2010,23.745575,Outros
Americas,2011,24.185637,Outros
Americas,2012,24.359398,Outros
Americas,2013,23.65118,Outros
Americas,2014,23.263044,Outros
Americas,2015,22.548498,Outros
Americas,2016,23.442852,Outros
Americas,2017,23.905746,Outros
Americas,2018,23.156193,Outros
Americas,2019,21.097454,Outros
Americas,2020,20.301882,Outros
Americas,2021,19.911045,Outros
Americas,2022,19.578972,Outros
Latvia,1992,9.726296,Europa
Latvia,1993,14.665262,Europa
Latvia,1994,13.351468,Europa
Latvia,1995,11.205567,Europa
Latvia,1996,10.574963,Europa
Latvia,1997,10.884881,Europa
Latvia,1998,10.152956,Europa
Latvia,1999,9.438041,Europa
Latvia,2000,9.947629,Europa
Latvia,2001,9.282611,Europa
Latvia,2002,9.199775,Europa
Latvia,2012,3.4085884,Europa
Latvia,2013,2.4612513,Europa
Latvia,2014,3.1824346,Europa
Latvia,2015,3.3635297,Europa
Latvia,2016,3.496369,Europa
Latvia,2017,4.1435127,Europa
Latvia,2018,4.33967,Europa
Latvia,2019,3.3915002,Europa
Latvia,2020,3.6899357,Europa
Latvia,2021,3.0417538,Europa
Latvia,2022,3.6203477,Europa
Latvia,2023,,Europa
Lebanon,2008,3.744159,Ásia
Lebanon,2009,2.9286215,Ásia
Lebanon,2010,3.2627406,Ásia
Lebanon,2011,3.329992,Ásia
Lebanon,2012,3.7463758,Ásia
Lebanon,2013,4.1557693,Ásia
Lebanon,2014,3.8251016,Ásia
Lebanon,2015,3.609973,Ásia
Lebanon,2016,3.7548213,Ásia
Lebanon,2017,4.0266795,Ásia
Lebanon,2018,2.8903487,Ásia
Lebanon,2019,3.1477504,Ásia
Lebanon,2020,2.2603164,Ásia
Lebanon,2023,,Ásia
Lesotho,1990,28.84941,África
Lesotho,1991,30.008036,África
Lesotho,1992,34.436245,África
Lesotho,1993,35.26957,África
Lesotho,1994,43.59791,África
Lesotho,2007,45.123055,África
Lesotho,2008,37.69397,África
Lesotho,2023,,África
Liberia,2007,2.7527423,África
Liberia,2008,4.677728,África
Liberia,2009,3.7131255,África
Liberia,2010,3.2089903,África
Liberia,2011,3.8506153,África
Liberia,2012,3.1165297,África
Liberia,2023,,África
Libya,2023,,África
Liechtenstein,1994,0.0,Europa
Liechtenstein,1995,0.0,Europa
Liechtenstein,1996,0.0,Europa
Liechtenstein,1997,0.0,Europa
Liechtenstein,1998,0.0,Europa
Liechtenstein,1999,3.066074,Europa
Liechtenstein,2000,0.0,Europa
Liechtenstein,2001,0.0,Europa
Liechtenstein,2002,0.0,Europa
Liechtenstein,2003,0.0,Europa
Liechtenstein,2004,2.915452,Europa
Liechtenstein,2007,0.0,Europa
Liechtenstein,2008,2.8248188,Europa
Liechtenstein,2009,0.0,Europa
Liechtenstein,2010,2.7834995,Europa
Liechtenstein,2011,0.0,Europa
Liechtenstein,2012,0.0,Europa
Liechtenstein,2013,0.0,Europa
Liechtenstein,2014,2.695672,Europa
Liechtenstein,2015,0.0,Europa
Liechtenstein,2016,0.0,Europa
Liechtenstein,2017,2.6393232,Europa
Liechtenstein,2018,2.6191037,Europa
Liechtenstein,2019,2.5986176,Europa
Liechtenstein,2020,2.5802457,Europa
Liechtenstein,2021,5.1230164,Europa
Liechtenstein,2023,,Europa
Lithuania,1990,4.7545505,Europa
Lithuania,1991,5.6413383,Europa
Lithuania,1992,7.0078526,Europa
Lithuania,1993,10.980518,Europa
Lithuania,1994,12.332723,Europa
Lithuania,1995,13.396426,Europa
Lithuania,1996,10.881183,Europa
Lithuania,1997,10.582165,Europa
Lithuania,1998,8.484492,Europa
Lithuania,1999,8.503158,Europa
Lithuania,2000,10.278814,Europa
Lithuania,2001,9.915335,Europa
Lithuania,2002,8.33381,Europa
Lithuania,2004,10.021647,Europa
Lithuania,2005,11.027016,Europa
Lithuania,2006,8.667045,Europa
Lithuania,2007,8.464689,Europa
Lithuania,2008,9.242092,Europa
Lithuania,2009,7.9233346,Europa
Lithuania,2010,6.9767017,Europa
Lithuania,2011,6.8068953,Europa
Lithuania,2012,6.5941076,Europa
Lithuania,2013,6.5385594,Europa
Lithuania,2014,5.3089757,Europa
Lithuania,2015,5.803429,Europa
Lithuania,2016,5.2153034,Europa
Lithuania,2017,3.4429927,Europa
Lithuania,2018,3.198745,Europa
Lithuania,2019,3.299307,Europa
Lithuania,2020,3.581221,Europa
Lithuania,2021,2.5837467,Europa
Lithuania,2022,2.4363148,Europa
Lithuania,2023,,Europa
Luxembourg,1994,1.4923759,Europa
Luxembourg,1995,0.4906344,Europa
Luxembourg,1996,0.9680507,Europa
Luxembourg,1997,0.9559967,Europa
Luxembourg,1998,0.94434613,Europa
Luxembourg,1999,1.3974662,Europa
Luxembourg,2000,0.9182146,Europa
Luxembourg,2001,2.0396624,Europa
Luxembourg,2002,1.3455554,Europa
Luxembourg,2003,0.66467047,Europa
Luxembourg,2004,0.43688297,Europa
Luxembourg,2005,0.86047506,Europa
Luxembourg,2006,1.4817841,Europa
Luxembourg,2007,1.458733,Europa
Luxembourg,2008,1.6372122,Europa
Luxembourg,2009,1.0042822,Europa
Luxembourg,2010,1.9721162,Europa
Luxembourg,2011,0.7718938,Europa
Luxembourg,2012,0.0,Europa
Luxembourg,2013,0.18413985,Europa
Luxembourg,2014,0.71933454,Europa
Luxembourg,2015,0.87810576,Europa
Luxembourg,2016,0.8571169,Europa
Luxembourg,2017,0.3354115,Europa
Luxembourg,2018,0.49349168,Europa
Luxembourg,2019,0.6451894,Europa
Luxembourg,2020,0.4758887,Europa
Luxembourg,2021,0.6256638,Europa
Luxembourg,2022,1.5441655,Europa
Luxembourg,2023,,Europa
Macao,1991,3.311345,Ásia
Macao,1992,0.80565137,Ásia
Macao,1993,3.1519847,Ásia
Macao,1994,3.3437977,Ásia
Macao,1995,2.0169373,Ásia
Macao,1996,4.2048297,Ásia
Macao,1997,7.286868,Ásia
Macao,1998,5.7309875,Ásia
Macao,1999,8.695284,Ásia
Macao,2000,2.3153749,Ásia
Macao,2001,1.8218172,Ásia
Macao,2002,0.44477555,Ásia
Macao,2003,1.7296063,Ásia
Macao,2004,0.84116757,Ásia
Macao,2005,0.81863374,Ásia
Macao,2006,1.9925777,Ásia
Macao,2007,1.1643025,Ásia
Macao,2008,0.7560886,Ásia
Macao,2009,0.9207747,Ásia
Macao,2010,0.35887507,Ásia
Macao,2011,0.7005217,Ásia
Macao,2012,0.6863813,Ásia
Macao,2013,0.16852792,Ásia
Macao,2014,0.16551715,Ásia
Macao,2015,0.16253845,Ásia
Macao,2016,0.1595689,Ásia
Macao,2017,0.31318069,Ásia
Macao,2018,0.30722392,Ásia
Macao,2019,0.30136254,Ásia
Macao,2020,0.2957342,Ásia
Macao,2021,0.43693116,Ásia
Macao,2022,0.28770003,Ásia
Macao,2023,0.5680612,Ásia
Madagascar,2023,,África
Malawi,2000,6.233644,África
Malawi,2001,7.826891,África
Malawi,2002,4.811405,África
Malawi,2003,2.4818072,África
Malawi,2004,3.3114872,África
Malawi,2005,1.5679327,África
Malawi,2006,6.2584295,África
Malawi,2007,5.112829,África
Malawi,2008,5.615784,África
Malawi,2009,2.2379293,África
Malawi,2010,3.5329874,África
Malawi,2011,2.2646103,África
Malawi,2012,1.7906137,África
Malawi,2023,,África
Malaysia,1990,1.7868301,Ásia
Malaysia,1991,2.1312654,Ásia
Malaysia,1992,1.9755263,Ásia
Malaysia,1993,1.8897561,Ásia
Malaysia,1994,1.7152743,Ásia
Malaysia,1995,1.9665402,Ásia
Malaysia,1996,2.160563,Ásia
Malaysia,1997,2.5412748,Ásia
Malaysia,1998,2.8839264,Ásia
Malaysia,1999,2.6286783,Ásia
Malaysia,2000,2.4013789,Ásia
Malaysia,2001,2.1960268,Ásia
Malaysia,2002,2.3402767,Ásia
Malaysia,2003,2.2838054,Ásia
Malaysia,2004,1.9618487,Ásia
Malaysia,2005,2.329929,Ásia
Malaysia,2006,2.21808,Ásia
Malaysia,2007,2.406561,Ásia
Malaysia,2008,2.1580162,Ásia
Malaysia,2009,1.9881488,Ásia
Malaysia,2010,1.8803715,Ásia
Malaysia,2011,1.8160553,Ásia
Malaysia,2012,2.029655,Ásia
Malaysia,2013,2.0806503,Ásia
Malaysia,2014,1.666315,Ásia
Malaysia,2015,1.6028925,Ásia
Malaysia,2016,1.446406,Ásia
Malaysia,2017,1.1852711,Ásia
Malaysia,2018,0.99693596,Ásia
Malaysia,2019,0.94500613,Ásia
Malaysia,2020,0.76204836,Ásia
Malaysia,2021,0.72377706,Ásia
Malaysia,2023,,Ásia
Maldives,1990,0.44452938,Ásia
Maldives,1995,0.77456933,Ásia
Maldives,1997,2.2301517,Ásia
Maldives,2001,2.4362783,Ásia
Maldives,2002,2.7370687,Ásia
Maldives,2007,0.9227192,Ásia
Maldives,2008,1.4841948,Ásia
Maldives,2009,1.7190155,Ásia
Maldives,2010,1.659409,Ásia
Maldives,2011,0.8011954,Ásia
Maldives,2012,2.580382,Ásia
Maldives,2013,0.7486375,Ásia
Maldives,2015,0.9183116,Ásia
Maldives,2019,0.59463876,Ásia
Maldives,2023,,Ásia
Mali,2023,,África
Malta,1990,1.0947162,Europa
Malta,1991,0.813737,Europa
Malta,1992,1.6134259,Europa
Malta,1993,1.8654653,Europa
Malta,1994,0.79247046,Europa
Malta,1998,1.2739421,Europa
Malta,1999,2.5253642,Europa
Malta,2000,1.0019752,Europa
Malta,2001,1.4919751,Europa
Malta,2002,1.4825852,Europa
Malta,2004,1.7123351,Europa
Malta,2005,0.97511506,Europa
Malta,2006,0.0,Europa
Malta,2007,0.9706829,Europa
Malta,2008,1.4513736,Europa
Malta,2009,0.96269554,Europa
Malta,2010,0.9552125,Europa
Malta,2011,0.7082638,Europa
Malta,2012,2.7913015,Europa
Malta,2013,1.5999086,Europa
Malta,2014,1.3439626,Europa
Malta,2015,0.8760815,Europa
Malta,2016,1.06905,Europa
Malta,2017,1.876967,Europa
Malta,2018,1.6273856,Europa
Malta,2019,0.9927835,Europa
Malta,2020,1.3582791,Europa
Malta,2021,0.3796882,Europa
Malta,2022,1.5001332,Europa
Malta,2023,0.5606801,Europa
Marshall Islands,1991,10.626202,Oceania
Marshall Islands,1992,4.165365,Oceania
Marshall Islands,1994,4.0128813,Oceania
Marshall Islands,2023,,Oceania
Martinique,2004,4.632621,América do Norte
Martinique,2005,4.74561,América do Norte
Martinique,2006,5.814674,América do Norte
Martinique,2007,5.810722,América do Norte
Martinique,2008,4.2986393,América do Norte
Martinique,2009,2.7903626,América do Norte
Martinique,2023,,América do Norte
Mauritania,2018,1.2410109,África
Mauritania,2019,1.0949283,África
Mauritania,2020,1.0225394,África
Mauritania,2023,,África
Mauritius,1990,1.8343743,África
Mauritius,1991,2.626193,África
Mauritius,1992,2.7710388,África
Mauritius,1993,1.8530742,África
Mauritius,1994,2.3536365,África
Mauritius,1995,2.154786,África
Mauritius,1996,2.899683,África
Mauritius,1997,2.0265872,África
Mauritius,1998,2.5944028,África
Mauritius,1999,1.9080597,África
Mauritius,2000,2.1382792,África
Mauritius,2009,2.9690561,África
Mauritius,2010,2.5714352,África
Mauritius,2011,2.4878793,África
Mauritius,2012,2.1726563,África
Mauritius,2013,2.7117236,África
Mauritius,2014,1.4704585,África
Mauritius,2015,1.6239377,África
Mauritius,2016,1.6229864,África
Mauritius,2017,2.5487723,África
Mauritius,2018,2.8563004,África
Mauritius,2019,2.082885,África
Mauritius,2020,2.6968133,África
Mauritius,2021,2.6175692,África
Mauritius,2022,2.2316809,África
Mauritius,2023,,África
Mayotte,2007,13.8030815,África
Mayotte,2008,2.4877417,África
Mayotte,2009,5.8157005,África
Mayotte,2023,,África
Oceania,2000,7.16485,Outros
Oceania,2001,6.5680356,Outros
Oceania,2002,6.82727,Outros
Oceania,2003,8.43759,Outros
Oceania,2004,8.149921,Outros
Oceania,2005,7.9523335,Outros
Oceania,2006,7.76853,Outros
Oceania,2007,6.601061,Outros
Oceania,2008,7.209065,Outros
Oceania,2009,8.131709,Outros
Oceania,2010,7.9978237,Outros
Oceania,2011,7.807635,Outros
Oceania,2012,7.8362203,Outros
Oceania,2013,7.8513894,Outros
Oceania,2014,7.883369,Outros
Oceania,2015,7.9044995,Outros
Oceania,2016,7.9241652,Outros
Oceania,2017,7.942087,Outros
Oceania,2018,7.958736,Outros
Oceania,2019,7.9742045,Outros
Oceania,2020,7.977513,Outros
Oceania,2021,7.986667,Outros
Oceania,2022,7.9867463,Outros
Mexico,1990,17.734856,América do Norte
Mexico,1991,18.149622,América do Norte
Mexico,1992,19.523924,América do Norte
Mexico,1993,18.511583,América do Norte
Mexico,1994,17.934782,América do Norte
Mexico,1995,17.352533,América do Norte
Mexico,1996,15.837478,América do Norte
Mexico,1997,14.54341,América do Norte
Mexico,1998,14.410036,América do Norte
Mexico,1999,12.71503,América do Norte
Mexico,2000,10.970289,América do Norte
Mexico,2001,10.347677,América do Norte
Mexico,2002,9.9963255,América do Norte
Mexico,2003,9.847764,América do Norte
Mexico,2004,8.974869,América do Norte
Mexico,2005,9.408928,América do Norte
Mexico,2006,9.77857,América do Norte
Mexico,2007,8.187218,América do Norte
Mexico,2008,12.769353,América do Norte
Mexico,2009,17.8326,América do Norte
Mexico,2010,22.88852,América do Norte
Mexico,2011,23.839584,América do Norte
Mexico,2012,22.432549,América do Norte
Mexico,2013,19.663113,América do Norte
Mexico,2014,16.849691,América do Norte
Mexico,2015,17.28008,América do Norte
Mexico,2016,20.20997,América do Norte
Mexico,2017,26.114616,América do Norte
Mexico,2018,29.581371,América do Norte
Mexico,2019,29.308798,América do Norte
Mexico,2020,29.185314,América do Norte
Mexico,2021,28.175653,América do Norte
Mexico,2022,26.106606,América do Norte
Mexico,2023,,América do Norte
Micronesia,2000,2.6292775,Oceania
Micronesia,2001,3.8976588,Oceania
Micronesia,2002,2.859357,Oceania
Micronesia,2003,4.09454,Oceania
Micronesia,2004,4.3032413,Oceania
Micronesia,2005,3.9949517,Oceania
Micronesia,2006,4.8294773,Oceania
Micronesia,2007,2.8944008,Oceania
Micronesia,2008,3.0177946,Oceania
Micronesia,2009,2.6787715,Oceania
Micronesia,2010,2.807247,Oceania
Micronesia,2011,4.3306828,Oceania
Micronesia,2012,3.7207158,Oceania
Micronesia,2013,3.7279189,Oceania
Micronesia,2014,3.7343729,Oceania
Micronesia,2015,3.7429314,Oceania
Micronesia,2016,3.1739383,Oceania
Micronesia,2017,3.171224,Oceania
Micronesia,2018,3.4059107,Oceania
Micronesia,2019,4.194537,Oceania
Micronesia,2020,4.1780834,Oceania
Micronesia,2021,3.749088,Oceania
Micronesia,2022,3.759263,Oceania
"Micronesia, Federated States of",2019,0.89783937,Oceania
"Micronesia, Federated States of",2023,,Oceania
Moldova,1990,6.4729266,Europa
Moldova,1991,6.457463,Europa
Moldova,1992,11.101465,Europa
Moldova,1993,8.612078,Europa
Moldova,1994,8.945885,Europa
Moldova,1995,9.010963,Europa
Moldova,1996,9.028948,Europa
Moldova,1997,9.422389,Europa
Moldova,1998,8.613691,Europa
Moldova,1999,9.084703,Europa
Moldova,2000,10.184465,Europa
Moldova,2001,9.784547,Europa
Moldova,2002,9.668144,Europa
Moldova,2003,7.791925,Europa
Moldova,2004,6.844583,Europa
Moldova,2005,7.3974442,Europa
Moldova,2006,6.6451116,Europa
Moldova,2007,5.5973377,Europa
Moldova,2008,6.1902905,Europa
Moldova,2009,6.560887,Europa
Moldova,2010,7.2046385,Europa
Moldova,2011,6.0081325,Europa
Moldova,2012,6.529442,Europa
Moldova,2013,6.7027054,Europa
Moldova,2014,4.8227606,Europa
Moldova,2015,5.7667875,Europa
Moldova,2016,6.201314,Europa
Moldova,2017,4.4332566,Europa
Moldova,2018,5.283533,Europa
Moldova,2019,3.8913121,Europa
Moldova,2020,3.0147362,Europa
Moldova,2021,2.155801,Europa
Moldova,2022,2.2914784,Europa
Moldova,2023,2.270127,Europa
Monaco,2001,3.0822816,Europa
Monaco,2007,0.0,Europa
Monaco,2008,0.0,Europa
Monaco,2023,,Europa
Mongolia,2003,13.630291,Ásia
Mongolia,2004,13.1208315,Ásia
Mongolia,2005,15.551401,Ásia
Mongolia,2006,13.01699,Ásia
Mongolia,2007,11.321582,Ásia
Mongolia,2008,8.048938,Ásia
Mongolia,2009,8.2123575,Ásia
Mongolia,2010,8.843597,Ásia
Mongolia,2011,9.694097,Ásia
Mongolia,2012,7.1266165,Ásia
Mongolia,2013,7.310676,Ásia
Mongolia,2014,7.3376846,Ásia
Mongolia,2015,7.218149,Ásia
Mongolia,2016,6.073499,Ásia
Mongolia,2017,6.169191,Ásia
Mongolia,2018,6.194708,Ásia
Mongolia,2019,6.341978,Ásia
Mongolia,2020,6.2228036,Ásia
Mongolia,2021,6.153326,Ásia
Mongolia,2022,5.944033,Ásia
Mongolia,2023,,Ásia
Montenegro,2002,4.2671757,Europa
Montenegro,2007,1.898967,Europa
Montenegro,2008,3.8006766,Europa
Montenegro,2009,3.327091,Europa
Montenegro,2010,2.3770134,Europa
Montenegro,2011,3.3238997,Europa
Montenegro,2012,2.6854098,Europa
Montenegro,2013,1.5774226,Europa
Montenegro,2014,3.1531096,Europa
Montenegro,2015,2.6815298,Europa
Montenegro,2016,4.4215403,Europa
Montenegro,2017,2.371774,Europa
Montenegro,2018,2.2171035,Europa
Montenegro,2019,3.6485002,Europa
Montenegro,2020,2.861469,Europa
Montenegro,2021,2.3890734,Europa
Montenegro,2022,2.5514984,Europa
Montenegro,2023,,Europa
Montserrat,1990,0.0,América do Norte
Montserrat,1991,0.0,América do Norte
Montserrat,1992,19.786308,América do Norte
Montserrat,1993,0.0,América do Norte
Montserrat,1994,11.16196,América do Norte
Montserrat,1995,0.0,América do Norte
Montserrat,1996,12.960923,América do Norte
Montserrat,1997,0.0,América do Norte
Montserrat,1998,15.603058,América do Norte
Montserrat,1999,0.0,América do Norte
Montserrat,2000,0.0,América do Norte
Montserrat,2001,0.0,América do Norte
Montserrat,2002,0.0,América do Norte
Montserrat,2003,0.0,América do Norte
Montserrat,2004,0.0,América do Norte
Montserrat,2005,21.308332,América do Norte
Montserrat,2006,21.134947,América do Norte
Montserrat,2008,20.774904,América do Norte
Montserrat,2012,20.100502,América do Norte
Montserrat,2017,0.0,América do Norte
Montserrat,2018,0.0,América do Norte
Montserrat,2023,,América do Norte
Morocco,1990,0.36221835,África
Morocco,1991,0.49623653,África
Morocco,1992,0.5196712,África
Morocco,1993,0.57349277,África
Morocco,1994,0.7022485,África
Morocco,1997,2.671814,África
Morocco,1998,2.0005884,África
Morocco,1999,1.9164569,África
Morocco,2000,1.6144613,África
Morocco,2001,1.8769381,África
Morocco,2002,1.576694,África
Morocco,2003,1.7194139,África
Morocco,2004,1.5649387,África
Morocco,2005,1.5411459,África
Morocco,2006,1.6151514,África
Morocco,2007,1.6553199,África
Morocco,2008,1.3466101,África
Morocco,2009,1.3481935,África
Morocco,2010,1.3891941,África
Morocco,2011,1.3402748,África
Morocco,2012,1.1483511,África
Morocco,2013,1.2690983,África
Morocco,2014,1.0365386,África
Morocco,2015,1.2427748,África
Morocco,2016,1.6919576,África
Morocco,2017,2.1419656,África
Morocco,2018,1.419525,África
Morocco,2019,2.7655044,África
Morocco,2020,2.9246004,África
Morocco,2021,1.9311379,África
Morocco,2022,1.6498492,África
Morocco,2023,1.7045435,África
Mozambique,2001,6.037084,África
Mozambique,2002,5.5630007,África
Mozambique,2003,5.4412537,África
Mozambique,2004,5.7376685,África
Mozambique,2005,5.3881245,África
Mozambique,2006,4.311346,África
Mozambique,2007,3.9895654,África
Mozambique,2008,4.554699,África
Mozambique,2009,3.668104,África
Mozambique,2010,3.7921925,África
Mozambique,2011,3.573169,África
Mozambique,2023,,África
Myanmar,1990,5.102301,Ásia
Myanmar,1995,3.7616441,Ásia
Myanmar,2000,2.2859862,Ásia
Myanmar,2001,1.9906627,Ásia
Myanmar,2002,1.7512822,Ásia
Myanmar,2003,1.6281545,Ásia
Myanmar,2004,1.5695487,Ásia
Myanmar,2005,1.4164641,Ásia
Myanmar,2006,1.6157784,Ásia
Myanmar,2007,1.5460626,Ásia
Myanmar,2008,1.6232471,Ásia
Myanmar,2009,1.793298,Ásia
Myanmar,2010,1.6217533,Ásia
Myanmar,2011,2.118707,Ásia
Myanmar,2012,2.8595219,Ásia
Myanmar,2013,2.4443054,Ásia
Myanmar,2014,2.408344,Ásia
Myanmar,2015,2.5289435,Ásia
Myanmar,2016,2.5803418,Ásia
Myanmar,2017,2.6621614,Ásia
Myanmar,2018,2.7569962,Ásia
Myanmar,2019,2.863865,Ásia
Myanmar,2020,2.94067,Ásia
Myanmar,2021,28.437815,Ásia
Myanmar,2022,3.872327,Ásia
Myanmar,2023,,Ásia
Namibia,1995,23.234505,África
Namibia,1996,21.39307,África
Namibia,1997,19.312065,África
Namibia,1998,23.445335,África
Namibia,1999,21.312754,África
Namibia,2000,20.88898,África
Namibia,2001,19.015268,África
Namibia,2002,18.321177,África
Namibia,2004,18.149887,África
Namibia,2008,17.365267,África
Namibia,2009,18.762815,África
Namibia,2010,14.957573,África
Namibia,2011,14.444219,África
Namibia,2012,17.901054,África
Namibia,2018,19.786497,África
Namibia,2019,13.038262,África
Namibia,2020,12.173084,África
Namibia,2021,12.44985,África
Namibia,2023,,África
Nauru,2023,,Oceania
Nepal,1990,1.8046005,Ásia
Nepal,1997,2.4731803,Ásia
Nepal,1998,2.742231,Ásia
Nepal,1999,2.609435,Ásia
Nepal,2000,2.5855575,Ásia
Nepal,2001,3.3979707,Ásia
Nepal,2002,3.3869965,Ásia
Nepal,2003,2.9474854,Ásia
Nepal,2004,3.599451,Ásia
Nepal,2005,3.3402941,Ásia
Nepal,2006,2.30024,Ásia
Nepal,2007,3.1482027,Ásia
Nepal,2008,3.3182619,Ásia
Nepal,2009,2.9822094,Ásia
Nepal,2010,2.9931998,Ásia
Nepal,2011,2.4902444,Ásia
Nepal,2012,2.3490074,Ásia
Nepal,2013,2.2131686,Ásia
Nepal,2014,2.0318909,Ásia
Nepal,2015,2.1658564,Ásia
Nepal,2016,2.2145505,Ásia
Nepal,2017,2.2353563,Ásia
Nepal,2018,2.3117363,Ásia
Nepal,2019,1.9249114,Ásia
Nepal,2020,2.102313,Ásia
Nepal,2023,,Ásia
Netherlands,1990,0.90333945,Europa
Netherlands,1991,1.1763468,Europa
Netherlands,1992,1.2738698,Europa
Netherlands,1993,1.2589267,Europa
Netherlands,1994,1.1140443,Europa
Netherlands,1995,1.2494603,Europa
Netherlands,1996,1.3579073,Europa
Netherlands,1997,1.3307823,Europa
Netherlands,1998,1.1194081,Europa
Netherlands,1999,1.2837955,Europa
Netherlands,2000,1.1321371,Europa
Netherlands,2001,1.2639507,Europa
Netherlands,2002,1.2144206,Europa
Netherlands,2003,1.2525128,Europa
Netherlands,2004,1.1793009,Europa
Netherlands,2005,1.0699902,Europa
Netherlands,2006,0.784041,Europa
Netherlands,2007,0.8724176,Europa
Netherlands,2008,0.9112575,Europa
Netherlands,2009,0.9312897,Europa
Netherlands,2010,0.8665763,Europa
Netherlands,2011,0.85621196,Europa
Netherlands,2012,0.86385113,Europa
Netherlands,2013,0.7410766,Europa
Netherlands,2014,0.725489,Europa
Netherlands,2015,0.610289,Europa
Netherlands,2016,0.548921,Europa
Netherlands,2017,0.76712084,Europa
Netherlands,2018,0.5785014,Europa
Netherlands,2019,0.7199108,Europa
Netherlands,2020,0.6940239,Europa
Netherlands,2021,0.71993023,Europa
Netherlands,2022,0.8084712,Europa
Netherlands,2023,,Europa
Netherlands Antilles,2023,,Outros
New Caledonia,2006,3.2568715,Oceania
New Caledonia,2007,4.8121843,Oceania
New Caledonia,2008,4.346512,Oceania
New Caledonia,2009,3.113125,Oceania
New Caledonia,2023,,Oceania
New Zealand,1990,1.8646103,Oceania
New Zealand,1991,1.539586,Oceania
New Zealand,1992,1.8852229,Oceania
New Zealand,1993,1.1590061,Oceania
New Zealand,1994,1.5700785,Oceania
New Zealand,1995,1.0615443,Oceania
New Zealand,1996,1.2873955,Oceania
New Zealand,1997,1.5890453,Oceania
New Zealand,1998,1.2860744,Oceania
New Zealand,1999,1.1738639,Oceania
New Zealand,2000,1.3488045,Oceania
New Zealand,2001,1.3111959,Oceania
New Zealand,2002,1.5195321,Oceania
New Zealand,2003,1.0945435,Oceania
New Zealand,2004,1.1025604,Oceania
New Zealand,2005,1.4760036,Oceania
New Zealand,2006,1.1722549,Oceania
New Zealand,2007,1.1370382,Oceania
New Zealand,2008,1.1971159,Oceania
New Zealand,2009,1.5570941,Oceania
New Zealand,2010,0.9893384,Oceania
New Zealand,2011,0.89015305,Oceania
New Zealand,2012,0.9296451,Oceania
New Zealand,2013,1.0335582,Oceania
New Zealand,2014,0.95255077,Oceania
New Zealand,2015,1.0456172,Oceania
New Zealand,2016,1.0711039,Oceania
New Zealand,2017,0.73742396,Oceania
New Zealand,2018,1.1367098,Oceania
New Zealand,2019,2.2988348,Oceania
New Zealand,2020,1.0274377,Oceania
New Zealand,2021,1.11117,Oceania
New Zealand,2023,,Oceania
Nicaragua,1990,15.894716,América do Norte
Nicaragua,1991,16.9159,América do Norte
Nicaragua,1992,18.657509,América do Norte
Nicaragua,1993,16.833496,América do Norte
Nicaragua,1994,15.674794,América do Norte
Nicaragua,1995,14.972694,América do Norte
Nicaragua,1996,13.756153,América do Norte
Nicaragua,1997,13.868568,América do Norte
Nicaragua,1998,12.845378,América do Norte
Nicaragua,1999,11.1091795,América do Norte
